"Site","Year","SampleRound","Doy","Date","SFBloomStatus","TransectType","GenusSpecies","Abundance","SpParasitismRate","SpInfectedIndividuals","SFspecialist","d","Lecty","degree","r.degree","max.days","min.days","mean.days","median.days","mean.abund","median.abund","PlantPol","NestLoc","Excavate","Sociality","MeanITD","SFBloom","TotalAbundance","Richness","SiteParasitismRate","SiteInfectedIndividuals","County","State","Country","Lat","Long","SiteType","Datum","AdjSF","AdjHR","AltSiteName","SF2019_350","SF2019_1000","SF2019_2500","SF2018_350","SF2018_1000","SF2018_2500","SF2017_350","SF2017_1000","SF2017_2500","Nat350","Nat1000","Nat2500","HR350","HR1000","HR2500","SunflowerCurrent350","SunflowerCurrent1000","SunflowerCurrent2500","SunflowerLastYr350","SunflowerLastYr1000","SunflowerLastYr2500","FloralAbundance","FloralRichness","FloralDiv","HBParasitismRate"
"Fong","2019","3",180,2019-06-29,"no adj SF","HR","Melissodes agilis",15,1,10,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,34,4,0.869565217391304,20,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,421,6,1.39763955524798,0.8
"Fong","2019","3",180,2019-06-29,"no adj SF","HR","Bombus vosnesenskii",1,1,1,"no",0.40936793,"polylectic",26,28.5714286,76,17,49.5,46.5,5.25714286,2,"Pollinator","below","rent","social",3.55121951,0,34,4,0.869565217391304,20,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,421,6,1.39763955524798,0.8
"Fong","2019","3",180,2019-06-29,"no adj SF","HR","Lasioglossum incompletum",17,0.727272727272727,8,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,34,4,0.869565217391304,20,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,421,6,1.39763955524798,0.8
"Fong","2019","3",180,2019-06-29,"no adj SF","HR","Halictus tripartitus",1,1,1,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,34,4,0.869565217391304,20,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,421,6,1.39763955524798,0.8
"Fong","2019","4",195,2019-07-14,"no adj SF","HR","Lasioglossum tegulariforme",3,0.333333333333333,1,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,23,3,0.733333333333333,11,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,1348,8,1.29005015464337,NA
"Fong","2019","4",195,2019-07-14,"no adj SF","HR","Lasioglossum incompletum",19,0.909090909090909,10,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,23,3,0.733333333333333,11,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,1348,8,1.29005015464337,NA
"Fong","2019","4",195,2019-07-14,"no adj SF","HR","Lasioglossum diversopunctatum",1,0,0,"no",0.08613646,"polylectic",23,48,111,34,68.6666667,61,2.36363636,1,"Pollinator","below","ex","social",1.29836066,0,23,3,0.733333333333333,11,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,1348,8,1.29005015464337,NA
"Fong","2019","5",205,2019-07-24,"no adj SF","HR","Lasioglossum incompletum",40,0.9,9,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,44,4,0.928571428571429,13,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,677,6,0.742297972555496,0.857142857142857
"Fong","2019","5",205,2019-07-24,"no adj SF","HR","Lasioglossum tegulariforme",1,1,1,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,44,4,0.928571428571429,13,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,677,6,0.742297972555496,0.857142857142857
"Fong","2019","5",205,2019-07-24,"no adj SF","HR","Lasioglossum kincaidii",1,1,1,"no",0.18793042,"polylectic",8,29,79,1,32.25,24.5,1.55555556,1,"Pollinator","below","ex","social",1.445783,0,44,4,0.928571428571429,13,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,677,6,0.742297972555496,0.857142857142857
"Fong","2019","5",205,2019-07-24,"no adj SF","HR","Xylocopa varipuncta",2,1,2,"no",0.51461767,"polylectic",4,7,60,1,15.75,1,3.25,3,"Pollinator","above","ex","solitary",6.945,0,44,4,0.928571428571429,13,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,677,6,0.742297972555496,0.857142857142857
"Fong","2019","6",212,2019-07-31,"no adj SF","HR","Lasioglossum incompletum",73,0.916666666666667,11,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,79,3,0.833333333333333,15,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,836,6,0.889335894164553,NA
"Fong","2019","6",212,2019-07-31,"no adj SF","HR","Lasioglossum tegulariforme",4,0.5,2,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,79,3,0.833333333333333,15,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,836,6,0.889335894164553,NA
"Fong","2019","6",212,2019-07-31,"no adj SF","HR","Xylocopa varipuncta",2,1,2,"no",0.51461767,"polylectic",4,7,60,1,15.75,1,3.25,3,"Pollinator","above","ex","solitary",6.945,0,79,3,0.833333333333333,15,"Yolo","CA","USA",38.6950114,-121.8905656,"HR","WGS84","no SF","HR","HR2",52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,95843.3060872472,505534.243993586,4131762.32540073,189111.038818624,2928494.34732312,12372049.1407492,528.378567334204,988.595741268864,1789.82812920855,52202.5046689185,652484.89504011,5297162.3755852,422543.807382731,1054690.12053464,6804775.75872519,836,6,0.889335894164553,NA
"Hatanaka","2019","1",161,2019-06-10,"no adj SF","WM","Lasioglossum incompletum",2,0.5,1,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,14,3,0.785714285714286,11,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,422,2,0.0643319868979295,NA
"Hatanaka","2019","1",161,2019-06-10,"no adj SF","WM","Melissodes robustior",2,1,2,"yes",0.40495536,"oligolectic",13,37.5,67,1,25,20,7.28,2,"Pollinator","below","ex","solitary",2.76281216,0,14,3,0.785714285714286,11,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,422,2,0.0643319868979295,NA
"Hatanaka","2019","1",161,2019-06-10,"no adj SF","WM","Melissodes agilis",10,0.8,8,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,14,3,0.785714285714286,11,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,422,2,0.0643319868979295,NA
"Hatanaka","2019","2",166,2019-06-15,"no adj SF","WM","Halictus tripartitus",1,1,1,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,10,3,0.7,7,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,447,3,0.302190874704031,1
"Hatanaka","2019","2",166,2019-06-15,"no adj SF","WM","Melissodes agilis",8,0.625,5,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,10,3,0.7,7,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,447,3,0.302190874704031,1
"Hatanaka","2019","2",166,2019-06-15,"no adj SF","WM","Lasioglossum incompletum",1,1,1,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,10,3,0.7,7,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,447,3,0.302190874704031,1
"Hatanaka","2019","3",180,2019-06-29,"no adj SF","WM","Lasioglossum tegulariforme",3,0.666666666666667,2,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,40,3,0.714285714285714,15,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,1132,2,0.137921395623502,1
"Hatanaka","2019","3",180,2019-06-29,"no adj SF","WM","Melissodes agilis",11,0.7,7,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,40,3,0.714285714285714,15,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,1132,2,0.137921395623502,1
"Hatanaka","2019","3",180,2019-06-29,"no adj SF","WM","Lasioglossum incompletum",26,0.75,6,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,40,3,0.714285714285714,15,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,1132,2,0.137921395623502,1
"Hatanaka","2019","4",195,2019-07-14,"no adj SF","WM","Halictus tripartitus",1,0,0,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,19,3,0.823529411764706,14,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,514,2,0.238377143958541,NA
"Hatanaka","2019","4",195,2019-07-14,"no adj SF","WM","Lasioglossum incompletum",14,0.833333333333333,10,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,19,3,0.823529411764706,14,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,514,2,0.238377143958541,NA
"Hatanaka","2019","4",195,2019-07-14,"no adj SF","WM","Melissodes agilis",4,1,4,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,19,3,0.823529411764706,14,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,514,2,0.238377143958541,NA
"Hatanaka","2019","5",205,2019-07-24,"no adj SF","WM","Sphecodes spp.",1,0,0,"no",0.3052562,"polylectic",3,5,29,25,27,27,1,1,"Pollinator",NA,NA,"solitary",0.98,0,53,5,0.606060606060606,20,"Yolo","CA","USA",38.6805569,-121.9396055,"WM","WGS84","no SF","no HR","WM1",248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,352578.145412115,1301548.47230041,4940186.86809714,3130.33429612434,373782.361588651,5982770.11473745,9.6714224889352e-06,63.6767803989989,3529.41469678568,248676.428991787,2154891.38792681,7737976.85348945,669493.459768132,2714764.36242816,9716345.09223699,1366,4,0.671146340913463,0.8
